loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
0.00014235256821848452,-1.6589149340687532,0.04700279235839844,False,,,1,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-41,1608674981,0.04700279235839844,21844,DESKTOP-L6D69LH,192.168.1.102,0.04700279235839844,0,1,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
5.8496472775004804e-05,-0.09261918623774479,0.0749979019165039,False,,,2,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-41,1608674981,0.12200069427490234,21844,DESKTOP-L6D69LH,192.168.1.102,0.12200069427490234,0,2,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
0.00017224640760105103,-2.2172830733944546,0.07700014114379883,False,,,3,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-41,1608674981,0.19900083541870117,21844,DESKTOP-L6D69LH,192.168.1.102,0.19900083541870117,0,3,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
6.0228867369005457e-05,-0.12497738635923716,0.06500077247619629,False,,,4,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-41,1608674981,0.26400160789489746,21844,DESKTOP-L6D69LH,192.168.1.102,0.26400160789489746,0,4,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
0.00010323617607355118,-0.9282840720016501,0.0820012092590332,False,,,5,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-41,1608674981,0.34600281715393066,21844,DESKTOP-L6D69LH,192.168.1.102,0.34600281715393066,0,5,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
5.3464711527340114e-05,0.001366153504557266,0.08899927139282227,False,,,6,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-41,1608674981,0.43500208854675293,21844,DESKTOP-L6D69LH,192.168.1.102,0.43500208854675293,0,6,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
6.287079304456711e-05,-0.17432431814417892,0.07600021362304688,False,,,7,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-41,1608674981,0.5110023021697998,21844,DESKTOP-L6D69LH,192.168.1.102,0.5110023021697998,0,7,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
5.7350633142050356e-05,-0.0712167533503667,0.08700275421142578,False,,,8,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-42,1608674982,0.5980050563812256,21844,DESKTOP-L6D69LH,192.168.1.102,0.5980050563812256,0,8,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
6.177476461743936e-05,-0.15385230558104857,0.08499932289123535,False,,,9,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-42,1608674982,0.6830043792724609,21844,DESKTOP-L6D69LH,192.168.1.102,0.6830043792724609,0,9,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
5.805577166029252e-05,-0.08438741608318745,0.07400178909301758,False,,,10,5a45a888fa7d42b1ac2a715e610f68fb,2020-12-22_14-09-42,1608674982,0.7570061683654785,21844,DESKTOP-L6D69LH,192.168.1.102,0.7570061683654785,0,10,5ff9635c,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.0087762,num_hidden=3,num_neurons=32"
