loss,accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
9.767457595444284e-05,-2.187082240319291,0.13599896430969238,False,,,1,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-27,1608675087,0.13599896430969238,11064,DESKTOP-L6D69LH,192.168.1.102,0.13599896430969238,0,1,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.484916725758012e-05,-0.022081764642150503,0.14600205421447754,False,,,2,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-27,1608675087,0.2820010185241699,11064,DESKTOP-L6D69LH,192.168.1.102,0.2820010185241699,0,2,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
3.318794460938079e-05,-0.4245499807402906,0.14099526405334473,False,,,3,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-27,1608675087,0.42299628257751465,11064,DESKTOP-L6D69LH,192.168.1.102,0.42299628257751465,0,3,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
2.495892931619892e-05,-0.11767108155619366,0.1400010585784912,False,,,4,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,0.5629973411560059,11064,DESKTOP-L6D69LH,192.168.1.102,0.5629973411560059,0,4,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.916519795486238e-05,-0.0010436255724650678,0.136000394821167,False,,,5,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,0.6989977359771729,11064,DESKTOP-L6D69LH,192.168.1.102,0.6989977359771729,0,5,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.6288233609884628e-05,-0.002905238465084503,0.1289975643157959,False,,,6,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,0.8279953002929688,11064,DESKTOP-L6D69LH,192.168.1.102,0.8279953002929688,0,6,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.3892318065700238e-05,0.005081136597868574,0.12400341033935547,False,,,7,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,0.9519987106323242,11064,DESKTOP-L6D69LH,192.168.1.102,0.9519987106323242,0,7,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
2.9457485652528703e-05,0.005873575089852534,0.11999654769897461,False,,,8,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,1.0719952583312988,11064,DESKTOP-L6D69LH,192.168.1.102,1.0719952583312988,0,8,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
2.8848525289504323e-05,-0.011107658430223433,0.11300086975097656,False,,,9,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,1.1849961280822754,11064,DESKTOP-L6D69LH,192.168.1.102,1.1849961280822754,0,9,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.4577319518593868e-05,-0.0038300815294862733,0.10300016403198242,False,,,10,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,1.2879962921142578,11064,DESKTOP-L6D69LH,192.168.1.102,1.2879962921142578,0,10,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
2.7923051675315946e-05,0.009115039995068464,0.10799527168273926,False,,,11,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-28,1608675088,1.395991563796997,11064,DESKTOP-L6D69LH,192.168.1.102,1.395991563796997,0,11,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.3940794232780718e-05,0.009365023306922238,0.09900331497192383,False,,,12,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-29,1608675089,1.494994878768921,11064,DESKTOP-L6D69LH,192.168.1.102,1.494994878768921,0,12,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.43659838727217e-05,-0.025254909009076343,0.10100054740905762,False,,,13,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-29,1608675089,1.5959954261779785,11064,DESKTOP-L6D69LH,192.168.1.102,1.5959954261779785,0,13,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
1.43941967110095e-05,-0.026489037066057763,0.12600183486938477,False,,,14,439ad736e90d4eb6b21ef46a5e131498,2020-12-22_14-11-29,1608675089,1.7219972610473633,11064,DESKTOP-L6D69LH,192.168.1.102,1.7219972610473633,0,14,9e82ca5e,"5_activation_fn=<function relu at 0x00000290DCFECB88>,lr=0.00010853,num_hidden=4,num_neurons=64"
